"구명","유형","지역명","설치위치(X좌표)","설치위치(Y좌표)","설치기관(회사)"
"동작구","주민센터","사당4동주민센터","126.9716347","37.4809448","SKT"
"동작구","주민센터","상도1동 주민센터","126.9530605","37.49808686","SKT"
"동작구","주민센터","상도2동주민센터","126.942306","37.50546966","LGU+"
"동작구","주민센터","상도3동주민센터","126.9313418","37.49920091","LGU+"
"동작구","주민센터","상도4동주민센터","126.9313418","37.49920091","SKT"
"동작구","주민센터","신대방1동주민센터","126.9100533","37.48894735","LGU+"
"동작구","주민센터","흑석동 주민센터","126.9614","37.50940583","SKT"
"동작구","주요거리"," 동 특성화 골목시장 활성화 구간 ","126.9115301","37.4878723","LGU+"
"동작구","주요거리"," 동 특성화 골목시장 활성화 구간 ","126.9126413","37.4878626","LGU+"
"동작구","주요거리","노량진역","126.9419909","37.51338327","LGU+"
"동작구","주요거리","노량진역","126.9444952","37.5136021","LGU+"
"동작구","주요거리","노량진역","126.9445459","37.513633","LGU+"
"동작구","주요거리","노량진역","126.9446001","37.5136468","LGU+"
"동작구","주요거리","노량진역","126.944964","37.513957","LGU+"
"동작구","주요거리","노량진역","126.9451614","37.51418665","LGU+"
"동작구","주요거리","동작구청 앞 거리(버스정류소)","126.94","37.512","SKT"
"동작구","주요거리","숭실대 앞 분수대","126.957","37.496","LGU+"
"동작구","주요거리","용봉정근린공원 효사정","126.963","37.511","LGU+"
"마포구","공공기관","강북청년창업센타 2관","126.9088617","37.5636444","LGU+"
"마포구","공공기관","마포우체국","126.9498499","37.5432544","SKT"
"마포구","공공기관","서부공원녹지사업소","126.898474","37.563504","서울시"
"마포구","공공기관","한국방송통신전파진흥원(송파)","126.9219998","37.5560442","KT"
"마포구","공원","난지도 캠핑장","126.8724362","37.57015746","LGU+"
"마포구","공원","난지생태공원","126.8857023","37.5626994","SKT"
"마포구","공원","노을공원","126.8698136","37.57526835","LGU+"
"마포구","공원","노을공원","126.8732457","37.5736868","LGU+"
"마포구","공원","노을공원","126.8748644","37.5746111","LGU+"
"마포구","공원","망원유수지 체육공원","126.896","37.558","LGU+"
"마포구","공원","상상어린이 공원 #1","126.9455","37.54136","LGU+"
"마포구","공원","상상어린이 공원 #2","126.9456","37.54074","LGU+"
"마포구","공원","상상어린이 공원 #2","126.9456","37.5411832","LGU+"
"마포구","공원","평화의공원","126.8898374","37.56192882","서울시"
"마포구","공원","평화의공원","126.8909282","37.56349129","서울시"
"마포구","공원","평화의공원","126.8917246","37.56157299","서울시"
"마포구","공원","평화의공원","126.8921392","37.5647797","서울시"
"마포구","공원","평화의공원","126.8926497","37.56380277","서울시"
"마포구","공원","평화의공원","126.8929808","37.56264688","서울시"
"마포구","공원","평화의공원","126.8937889","37.56296943","서울시"
"마포구","공원","평화의공원","126.8947792","37.56148039","서울시"
"마포구","공원","평화의공원","126.8950599","37.56419828","서울시"
"마포구","공원","평화의공원","126.8956619","37.56204138","서울시"
"마포구","공원","평화의공원","126.8966923","37.56399708","서울시"
"마포구","공원","평화의공원","126.897158","37.5629009","서울시"
"마포구","공원","평화의공원","126.8976518","37.56311588","서울시"
"마포구","공원","평화의공원","126.897877","37.56269949","서울시"
"마포구","공원","하늘공원","126.886274","37.56905745","LGU+"
"마포구","공원","하늘공원","126.8863186","37.5690794","LGU+"
"마포구","공원","한강난지공원","126.879155","37.567391","LGU+"
"마포구","공원","한강안내센터(망원)","126.8995082","37.55250768","서울시"
"마포구","문화시설","난지캠핑장","126.8832086","37.5632754","KT"
"마포구","문화시설","마포구 구립하늘도서관","126.9019541","37.5661849","SKT"
"마포구","문화시설","마포구립서강도서관","126.9320230","37.5476860","LGU+"
"마포구","문화시설","마포아트센터","126.9456361","37.55000258","SKT"
"마포구","문화시설","마포청소년수련관","126.9021037","37.56599897","KT"
"마포구","문화시설","홍대 상상마당","126.9210617","37.5509495","LGU+"
"마포구","버스승차대","이대역","126.944729","37.556558","KT"
"마포구","버스승차대","이대역","126.944752","37.556689","KT"
"마포구","버스승차대","합정역1","126.912623","37.550814","KT"
"마포구","보건시설","마포구 보건소","126.9018416","37.56693128","SKT"
"마포구","복지시설","계명원","126.9084126","37.55372075","SKT"
"마포구","복지시설","대흥동치매센터","126.94434","37.55043108","SKT"
"마포구","복지시설","마포장애인종합복지관","126.9008022","37.56544895","SKT"
"마포구","복지시설","서울시립서부노인전문요양센터(성산동)","126.9025891","37.5664512","LGU+"
"마포구","복지시설","우리마포복지관","126.9426218","37.55598806","SKT"
"마포구","전통시장","공덕시장","126.953","37.546","KT"
"마포구","전통시장","마포농수산물시장 ","126.898711","37.565855","LGU+"
"마포구","전통시장","마포시장","126.954","37.545","KT"
"마포구","전통시장","망원시장","126.9059443","37.5568681","LGU+"
"마포구","전통시장","망원시장 ","126.905889","37.556981","LGU+"
"마포구","전통시장","망원시장 ","126.905996","37.556612","LGU+"
"마포구","전통시장","망원시장 ","126.906223","37.555937","LGU+"
"마포구","전통시장","서교시장","126.9217000","37.5535178","SKT"
"마포구","전통시장","서교시장","126.922","37.553","KT"
"마포구","전통시장","아현시장","126.9570952","37.5568526","SKT"
"마포구","전통시장","염리시장","126.946","37.551","KT"
"마포구","전통시장","월드컵시장","126.905501","37.558387","LGU+"
"마포구","전통시장","월드컵시장","126.905608","37.558094","LGU+"
"마포구","전통시장","합정시장","126.913","37.548","KT"
"마포구","주민센터","공덕동주민센터","126.960025","37.550192","LGU+"
"마포구","주민센터","대흥동주민센터","126.9424619","37.5557827","SKT"
"마포구","주민센터","마포주민편익시설","126.8954289","37.5767445","KT"
"마포구","주민센터","망원2동주민센터","126.9023578","37.5602495","SKT"
"마포구","주민센터","상암동주민센터","126.8946761","37.57833193","SKT"
"마포구","주민센터","서강동주민센터","126.9321095","37.5477577","LGU+"
"마포구","주민센터","성산1동주민센터","126.90785","37.5634083","SKT"
"마포구","주민센터","성산2동주민센터","126.908937","37.568625","SKT"
"마포구","주민센터","연남동주민센터","126.922027","37.564501","SKT"
"마포구","주민센터","염리동주민센터","126.94565","37.547083","SKT"
"마포구","주민센터","합정동주민센터","126.905725","37.549433","SKT"
"마포구","주요거리","남강빌딩앞 거리","126.9219911","37.5550516","LGU+"
"마포구","주요거리","노고산동 거리_1","126.9427464","37.5562902","LGU+"
"마포구","주요거리","노고산동 거리_2","126.9375524","37.5546845","LGU+"
"마포구","주요거리","다성빌딩앞 거리","126.9255995","37.5531181","LGU+"
"마포구","주요거리","대흥동 거리","126.9461278","37.5561793","LGU+"
"마포구","주요거리","동교동 거리","126.924","37.558","LGU+"
"마포구","주요거리","동교동 거리(마포)","126.925","37.557","LGU+"
"마포구","주요거리","마포평생학습관 앞 거리","126.9243566","37.5542654","LGU+"
"마포구","주요거리","서교동 거리(마포)","126.921","37.552","LGU+"
"마포구","주요거리","서교동 거리1","126.922","37.554","LGU+"
"마포구","주요거리","서교동 거리3","126.924","37.553","LGU+"
"마포구","주요거리","서교동 거리4","126.921","37.551","LGU+"
"마포구","주요거리","서교동 거리5","126.924","37.552","LGU+"
"마포구","주요거리","서교초등학교주변( U2 )","126.9236874","37.5538281","LGU+"
"마포구","주요거리","신촌이대주변","126.937373","37.55485258","LGU+"
"마포구","주요거리","연남로거리","126.922903","37.5607382","KT"
"마포구","주요거리","용강동 거리","126.944","37.54","LGU+"
"마포구","주요거리","홍대주변1","126.921698","37.55507928","LGU+"
"마포구","주요거리","홍대주변1","126.9236901","37.55425218","LGU+"
"마포구","주요거리","홍대주변2","126.9234756","37.5517728","LGU+"
"마포구","주요거리","홍대주변2","126.9243428","37.55285802","LGU+"
"마포구","주요거리","홍대주변3","126.922859","37.555926","LGU+"
"마포구","주요거리","홍익대학교 인근( U1 )","126.9243218","37.5538809","LGU+"
"마포구","주요거리","홍익대학교 인근( U11 )","126.9296877","37.5546107","LGU+"
"마포구","주요거리","홍익대학교 인근( U12 )","126.9276236","37.5538778","LGU+"
"마포구","주요거리","홍익대학교 인근( U3 )","126.9261839","37.5548799","LGU+"
"마포구","주요거리","홍익대학교 인근( U4 )","126.9262477","37.5539231","LGU+"
"마포구","주요거리","홍익대학교 인근( U5 )","126.9257731","37.5534913","LGU+"
"마포구","주요거리","홍익대학교 인근( U6 )","126.9283522","37.5538045","LGU+"
"마포구","주요거리","홍익대학교 인근( U7 )","126.9264215","37.5545298","LGU+"
"마포구","주요거리","홍익대학교 인근( U8 )","126.9257463","37.5552015","LGU+"
"마포구","주요거리","홍익대학교 인근( U9 )","126.9245242","37.5558053","LGU+"
"서대문구","공공기관","상수도사업본부","126.9667526","37.5619247","상수도사업본부"
"서대문구","공공기관","서대문구의회","126.9543110","37.5760083","서대문구"
"서대문구","공공기관","서대문구청","126.93679424409","37.5790758038546","서대문구"
"서대문구","공공기관","서대문구청","126.9368000","37.5792250","LGU+"
"서대문구","공공기관","서대문구청 1,2별관","126.9368566","37.5809687","서대문구"
"서대문구","공공기관","서대문구청 4별관(홍은2동)","126.9342509","37.5801972","서대문구"
"서대문구","공공기관","서대문구청옥상","126.9365122","37.57890756","LGU+"
"서대문구","공공기관","서부수도사업소","126.9524182","37.5830526","상수도사업본부"
"서대문구","공원","거꾸로 어린이공원","126.9132736","37.585116","LGU+"
"서대문구","공원","궁말어린이공원","126.9336127","37.5711048","LGU+"
"서대문구","공원","백련 어린이공원","126.9241609","37.5823782","LGU+"
"서대문구","공원","불천어린이공원","126.9480356","37.597371","LGU+"
"서대문구","공원","사천녹지대","126.918","37.568","LGU+"
"서대문구","공원","신가어린이공원","126.9083665","37.5802588","LGU+"
"서대문구","공원","안산공원주변","126.9381052","37.57949603","LGU+"
"서대문구","공원","안산공원주변","126.9394524","37.58043955","LGU+"
"서대문구","공원","안산산책로1","126.954","37.572","LGU+"
"서대문구","공원","안산산책로2","126.958","37.569","LGU+"
"서대문구","공원","안산산책로3","126.957","37.568","LGU+"
"서대문구","공원","연남어린이공원","126.9252198","37.578278","LGU+"
"서대문구","공원","연서어린이공원","126.923288","37.5721373","LGU+"
"서대문구","공원","은가어린이공원","126.9194718","37.5827781","LGU+"
"서대문구","공원","창천문화공원","126.9355303","37.5568302","LGU+"
"서대문구","공원","호박골공원","126.947","37.603","LGU+"
"서대문구","공원","호박골공원","126.947","37.604","LGU+"
"서대문구","공원","홍남어린이공원","126.9291775","37.5780238","LGU+"
"서대문구","공원","홍박공원","126.949","37.602","LGU+"
"서대문구","공원","홍연어린이공원","126.9268217","37.5801311","LGU+"
"서대문구","공원","홍제천","126.9370052","37.5810794","LGU+"
"서대문구","공원","홍제천주변","126.9379177","37.58170937","LGU+"
"서대문구","문화시설","서대문 문화회관","126.9315431","37.58081495","KT"
"서대문구","문화시설","서대문청소년수련관","126.9380661","37.57914","KT"
"서대문구","문화시설","서대문체육회관","126.931254","37.580774","KT"
"서대문구","문화시설","자연사박물관","126.9376126","37.5765663","서대문구"
"서대문구","문화시설","홍은청소년문화의집","126.9489454","37.60173218","KT"
"서대문구","버스승차대","신촌기차역","126.942368","37.558859","KT"
"서대문구","버스승차대","신촌기차역","126.942555","37.558738","KT"
"서대문구","버스승차대","신촌오거리","126.934493","37.556049","KT"
"서대문구","버스승차대","신촌오거리","126.935705","37.555527","KT"
"서대문구","보건시설","보건소 천연분소","126.9612930","37.5696141","서대문구"
"서대문구","보건시설","서대문보건소","126.9362252","37.5785493","서대문구"
"서대문구","복지시설","(사)한국농아인협회서울시협회","126.9617086","37.5608304","LGU+"
"서대문구","복지시설","구립서대문데이케어센터","126.9559608","37.5983086","LGU+"
"서대문구","복지시설","다문화가족지원센터","126.912864","37.582943","KT"
"서대문구","복지시설","북가좌2동 노인복지센터","126.917892","37.581182","KT"
"서대문구","복지시설","서대문구 드림스타트센터","126.909014","37.578145","LGU+"
"서대문구","복지시설","서대문여성인력개발센터","126.9430740","37.5575570","LGU+"
"서대문구","복지시설","서대문장애인종합복지관","126.958029","37.559155","KT"
"서대문구","복지시설","하린어린이집","126.9259673","37.5696312","LGU+"
"서대문구","복지시설","홍은종합사회복지관","126.946404","37.595362","LGU+"
"서대문구","전통시장","굴레방소공원","126.958","37.558","LGU+"
"서대문구","전통시장","모래내시장","126.9161699","37.5696859","LGU+"
"서대문구","전통시장","모래내시장 ","126.916115","37.569761","LGU+"
"서대문구","전통시장","백련 어린이공원","126.924","37.582","LGU+"
"서대문구","전통시장","백련시장 ","126.922718","37.577433","LGU+"
"서대문구","전통시장","영천시장 ","126.961076","37.570726","LGU+"
"서대문구","전통시장","영천시장 ","126.961806","37.570186","LGU+"
"서대문구","전통시장","포방터시장 ","126.949211","37.599049","LGU+"
"서대문구","주민센터","남가좌1동주민센터","126.9164984","37.5708753","서대문구"
"서대문구","주민센터","남가좌1동주민센터","126.919642","37.573235","서대문구"
"서대문구","주민센터","남가좌2동주민센터","126.9238889","37.5784658","서대문구"
"서대문구","주민센터","북가좌1동주민센터","126.9102097","37.5743059","서대문구"
"서대문구","주민센터","북가좌2동주민센터","126.9112000","37.5815000","서대문구"
"서대문구","주민센터","북아현동주민센터","126.9570250","37.5595000","서대문구"
"서대문구","주민센터","신촌동자치회관","126.9395129","37.5578022","서대문구"
"서대문구","주민센터","신촌동주민센터","126.9435096","37.5595583","서대문구"
"서대문구","주민센터","안산방문자센터","126.9380164","37.5794903","서대문구"
"서대문구","주민센터","연희동자치회관","126.9309296","37.5693512","서대문구"
"서대문구","주민센터","연희동주민센터","126.9351754","37.5739083","서대문구"
"서대문구","주민센터","천연동주민센터","126.9590509","37.5711189","서대문구"
"서대문구","주민센터","충현동자치회관","126.9623752","37.5629076","서대문구"
"서대문구","주민센터","충현동주민센터","126.9546863","37.5648266","서대문구"
"서대문구","주민센터","홍은1동자치회관","126.9438879","37.5932285","서대문구"
"서대문구","주민센터","홍은1동주민센터","126.9471111","37.5989056","서대문구"
"서대문구","주민센터","홍은1동주민센터(소공원)","126.947","37.599","LGU+"
"서대문구","주민센터","홍제1동자치회관","126.9484500","37.5831670","서대문구"
"서대문구","주민센터","홍제1동주민센터","126.9448779","37.5876988","서대문구"
"서대문구","주민센터","홍제2동주민센터","126.9493380","37.5861070","서대문구"
"서대문구","주민센터","홍제3동주민센터","126.9497000","37.5938154","서대문구"
"서대문구","주요거리","대현동 거리_1","126.9417095","37.5580625","LGU+"
"서대문구","주요거리","대현동 거리_2","126.9428616","37.5593046","LGU+"
"서대문구","주요거리","대현동 거리_3","126.9444651","37.5590902","LGU+"
"서대문구","주요거리","대현동 거리_4","126.9459233","37.5583612","LGU+"
"서대문구","주요거리","명지대주요거리","126.925","37.58","LGU+"
"서대문구","주요거리","신촌거리","126.936748","37.559241","LGU+"
"서대문구","주요거리","신촌거리","126.938322","37.558936","LGU+"
"서대문구","주요거리","신촌거리","126.945463","37.559484","LGU+"
"서대문구","주요거리","신촌이대주변","126.9359408","37.55768268","LGU+"
"서대문구","주요거리","신촌이대주변","126.9367907","37.55826361","LGU+"
"서대문구","주요거리","신촌이대주변","126.9368026","37.55658059","LGU+"
"서대문구","주요거리","신촌이대주변","126.9387039","37.55860076","LGU+"
"서대문구","주요거리","신촌이대주변","126.9408999","37.55917162","LGU+"
"서대문구","주요거리","신촌이대주변","126.9428719","37.55902122","LGU+"
"서대문구","주요거리","신촌이대주변","126.9445563","37.55912929","LGU+"
"서대문구","주요거리","신촌이대주변","126.9445686","37.55874554","LGU+"
"서대문구","주요거리","신촌이대주변","126.9456947","37.55842657","LGU+"
"서대문구","주요거리","신촌일대","126.933227","37.5582489","LGU+"
"서대문구","주요거리","신촌일대","126.934677","37.5570153","LGU+"
"서대문구","주요거리","신촌일대","126.934948","37.5575561","LGU+"
"서대문구","주요거리","신촌일대","126.937653","37.5575035","LGU+"
"서대문구","주요거리","신촌일대","126.937676","37.5572603","LGU+"
"서대문구","주요거리","신촌일대","126.938864","37.5578375","LGU+"
"서대문구","주요거리","신촌일대","126.940176","37.5586491","LGU+"
"서대문구","주요거리","아현동 가구거리 1","126.957","37.559","LGU+"
"서대문구","주요거리","연희동 거리","126.9380432","37.5795123","LGU+"
"서대문구","주요거리","연희사거리","126.930335","37.567265","LGU+"
"서대문구","주요거리","창천동 거리_1","126.9387977","37.5587708","LGU+"
"서대문구","주요거리","창천동 거리_2","126.9382056","37.5562418","LGU+"
"서대문구","주요거리","창천동 거리_4","126.935761","37.5590257","LGU+"
"서초구","공공기관","국민연금공단 서초지사","127.0355830","37.4824820","SKT"
"서초구","공공기관","남부터미널","127.0157291","37.4841908","LGU+"
"서초구","공공기관","남부터미널(서초동)","127.0155776","37.4845348","LGU+"
"서초구","공공기관","농수산물유통공사","127.0386058","37.4690755","LGU+"
"서초구","공공기관","농업기술센터","127.0896637","37.46571154","서울시"
"서초구","공공기관","데이터센터","127.0218928","37.47957508","서울시"
"서초구","공공기관","보건환경연구원","127.0326502","37.46467481","서울시"
"서초구","공공기관","서울고속버스터미널","127.0071375","37.5055717","LGU+"
"서초구","공공기관","서울중앙지방법원","127.0112692","37.4957357","KT"
"서초구","공공기관","서초4동 민원분소","127.015339","37.49594696","SKT"
"서초구","공공기관","서초구민회관 주변","127.0358660","37.4817173","LGU+"
"서초구","공공기관","서초구청 별관","127.0325980","37.4835690","서초구"
"서초구","공공기관","서초구청주차장방향","127.032611","37.4837429","LGU+"
"서초구","공공기관","양재1동 민원분소","127.0361","37.48454","LGU+"
"서초구","공공기관","인재개발원","127.0193502","37.47964704","서울시"
"서초구","공공기관","품질시험소1","127.0283204","37.46713696","서울시"
"서초구","공공기관","품질시험소2","127.028534","37.469396","서울시"
"서초구","공공기관","한국소비자원 별관1","127.0449688","37.4659640","LGU+"
"서초구","공원","반포한강공원","126.9927565","37.5077603","KT"
"서초구","공원","싸리재 공원","127.018236","37.5133348","SKT"
"서초구","공원","양재근린공원","127.041631","37.471142","LGU+"
"서초구","공원","양재근린공원","127.042723","37.471742","SKT"
"서초구","공원","청계산 입구","127.056803","37.444105","LGU+"
"서초구","공원","한강안내센터(반포)","126.9917268","37.50720468","서울시"
"서초구","공원","한강안내센터(잠원)","127.0122658","37.52074416","서울시"
"서초구","문화시설","고속버스터미널","127.0061","37.50588","SKT"
"서초구","문화시설","국립국악원","127.0090049","37.4777022","LGU+"
"서초구","문화시설","방배열린문화센터","126.992488","37.48902888","LGU+"
"서초구","문화시설","서울 국립국악원(박물관)","127.0137829","37.4793227","SKT"
"서초구","문화시설","서초구 구민회관","127.03599","37.48187684","LGU+"
"서초구","버스승차대","사당역","126.981452","37.475371","KT"
"서초구","버스승차대","신논현역","127.023102","37.504263","KT"
"서초구","버스승차대","신논현역","127.025787","37.501704","KT"
"서초구","버스승차대","신논현역","127.025872","37.502262","KT"
"서초구","버스승차대","신논현역","127.026301","37.500866","KT"
"서초구","버스승차대","신논현역","127.026996","37.499924","KT"
"서초구","보건시설","어린이병원","127.0688795","37.45572713","서울시"
"서초구","복지시설","구립방배유스센타","126.9990928","37.4783054","LGU+"
"서초구","복지시설","구립서초노인요양센터","127.0246724","37.48173288","KT"
"서초구","복지시설","반포종합사회복지관","127.0109","37.50997","KT"
"서초구","복지시설","서울시립어린이병원","127.0689282","37.4557936","SKT"
"서초구","복지시설","양재노인종합복지관","127.0408","37.48299","LGU+"
"서초구","복지시설","양재종합사회복지관","127.0361","37.48454","LGU+"
"서초구","복지시설","중앙노인복지관","127.0167","37.4923","SKT"
"서초구","복지시설","행복의집 (방배본동)","126.9893241","37.4951498","LGU+"
"서초구","주민센터","내곡동주민센터","127.0511686","37.4619290","서초구"
"서초구","주민센터","반포1동주민센터","127.0133630","37.5051000","서초구"
"서초구","주민센터","반포2동주민센터","126.9944590","37.5045810","서초구"
"서초구","주민센터","반포3동주민센터","127.0054800","37.5121850","서초구"
"서초구","주민센터","반포4동 주민센터","127.0003","37.49742","SKT"
"서초구","주민센터","반포4동주민센터","127.0002900","37.4975120","서초구"
"서초구","주민센터","반포본동주민센터","126.9860800","37.5005210","서초구"
"서초구","주민센터","방배1동주민센터","126.9945260","37.4833400","서초구"
"서초구","주민센터","방배2동주민센터","126.9856560","37.4798370","서초구"
"서초구","주민센터","방배3동주민센터","126.9990270","37.4803370","서초구"
"서초구","주민센터","방배본동주민센터","126.9888320","37.4941670","서초구"
"서초구","주민센터","서초1동 주민센터","127.0195806","37.49006433","SKT"
"서초구","주민센터","서초2동 주민센터","127.0250071","37.49208269","SKT"
"서초구","주민센터","서초2동주민센터","127.0249260","37.4920790","서초구"
"서초구","주민센터","서초3동 주민센터","127.0125098","37.48358141","SKT"
"서초구","주민센터","서초3동주민센터","127.0124940","37.4836450","서초구"
"서초구","주민센터","서초4동 주민센터","127.0221703","37.50270072","SKT"
"서초구","주민센터","서초4동주민센터","127.0221020","37.5027510","서초구"
"서초구","주민센터","양재1동주민센터","127.0267215","37.4716481","서초구"
"서초구","주민센터","양재2동주민센터","127.0412","37.47057","SKT"
"서초구","주민센터","잠원동 주민센터","127.012113","37.51355388","SKT"
"서초구","주민센터","잠원동주민센터","127.0140550","37.5160570","서초구"
"서초구","주요거리","강남역(교보거리)","127.022592","37.50367955","LGU+"
"서초구","주요거리","강남역(교보거리)","127.0238564","37.50199103","LGU+"
"서초구","주요거리","강남역(교보거리)","127.0241736","37.50099814","LGU+"
"서초구","주요거리","강남역(교보거리)","127.024354","37.49886109","LGU+"
"서초구","주요거리","강남역(교보거리)","127.024459","37.50005877","LGU+"
"서초구","주요거리","강남역(교보거리)","127.0247576","37.50165417","LGU+"
"서초구","주요거리","강남역(교보거리)","127.0251038","37.50165807","LGU+"
"서초구","주요거리","강남역(교보거리)","127.0264351","37.49943645","LGU+"
"서초구","주요거리","교대역","127.013674659618","37.492932394655","SKT"
"서초구","주요거리","교대역","127.014098578701","37.4922565893645","SKT"
"서초구","주요거리","교대역","127.014658488838","37.4931485184138","SKT"
"서초구","주요거리","교대역","127.015987221342","37.4933871129802","SKT"
"서초구","주요거리","남부버스터미널","127.0167514","37.4838703","LGU+"
"서초구","주요거리","남부버스터미널","127.0174372","37.4850395","LGU+"
"서초구","주요거리","남부버스터미널","127.0175475","37.4849552","LGU+"
"서초구","주요거리","다솜빌딩 앞 거리","126.998417","37.497081","LGU+"
"서초구","주요거리","동화빌딩 앞 거리","126.982929","37.477465","LGU+"
"서초구","주요거리","사당역","126.9820617","37.47704555","LGU+"
"서초구","주요거리","사당역","126.9838937","37.47783848","LGU+"
"서초구","주요거리","사료회관 앞 거리","127.010279","37.487299","LGU+"
"서초구","주요거리","서래마을","126.9982018","37.49613803","LGU+"
"서초구","주요거리","서래마을","126.9982242","37.49787829","LGU+"
"서초구","주요거리","서래마을","126.9988301","37.49688301","LGU+"
"서초구","주요거리","서래마을","126.9990171","37.49939805","LGU+"
"서초구","주요거리","서래마을","126.9991176","37.49770772","LGU+"
"서초구","주요거리","서일초교앞","127.0219419","37.4847905","SKT"
"서초구","주요거리","서초구민회관","127.037","37.482","LGU+"
"서초구","주요거리","서초구청","127.033","37.484","LGU+"
"서초구","주요거리","예술의거리(악기거리)","127.012112","37.4824581","SKT"
"성동구","공공기관","동부수도사업소","127.0353914","37.5592817","상수도사업본부"
"성동구","공공기관","성동구의회","127.0368536","37.5628633","성동구"
"성동구","공공기관","성동구자동차등록출장소","127.06584","37.5602529","성동구"
"성동구","공공기관","성동구지역경제혁신센터","127.049996","37.5476956","성동구"
"성동구","공공기관","성동구청","127.036821","37.563456","성동구"
"성동구","공공기관","수도박물관","127.0428043","37.5384289","상수도사업본부"
"성동구","공공기관","한강사업본부","127.0420951","37.53872662","서울시"
"성동구","공원","금호근린공원","127.018703","37.549371","SKT"
"성동구","공원","도선어린이공원","127.0311927","37.5655313","SKT"
"성동구","공원","동마장어린이공원","127.0457586","37.5660735","SKT"
"성동구","공원","무지개어린이공원","127.052915","37.54211","SKT"
"성동구","공원","살곶이체육공원","127.0475537","37.55427468","SKT"
"성동구","공원","살곶이체육공원","127.049183","37.55487953","SKT"
"성동구","공원","살곶이체육공원","127.0501956","37.55570989","SKT"
"성동구","공원","성일어린이공원","127.0458952","37.5498966","SKT"
"성동구","공원","용답어린이공원","127.055","37.561","SKT"
"성동구","공원","응봉개나리어린이공원","127.031881","37.548492","SKT"
"성동구","광장","성동문화회관 광장","127.036","37.559","SKT"
"성동구","광장","왕십리광장","127.0371632","37.5613535","LGU+"
"성동구","문화시설","금호공원체육관","127.0186932","37.549404","LGU+"
"성동구","문화시설","대현산체육관","127.0300921","37.553964","LGU+"
"성동구","문화시설","마장국민체육센터","127.0408078","37.5621456","LGU+"
"성동구","문화시설","마장체육센터1-1","127.040795","37.562148","SKT"
"성동구","문화시설","성동구립도서관","127.034908","37.559258","SKT"
"성동구","문화시설","성동청소년 문화의집","127.0185304","37.5492717","SKT"
"성동구","문화시설","성동청소년수련관 ","127.036409","37.561582","SKT"
"성동구","문화시설","용답도서관","127.051302","37.566721","SKT"
"성동구","문화시설","용답도서관","127.0513143","37.5667030","SKT"
"성동구","문화시설","청계천문화관","127.0347838","37.5711445","서울시"
"성동구","보건시설","성동구 보건소","127.0332286","37.5670027","성동구"
"성동구","보건시설","성동구 보건소","127.033234","37.56704129","LGU+"
"성동구","보건시설","성동구 보건소 금호분소","127.0240384","37.552965","SKT"
"성동구","보건시설","성동구 보건소 성수분소","127.0435764","37.54791719","SKT"
"성동구","보건시설","성동구 치매지원센터","127.0435988","37.54793137","SKT"
"성동구","복지시설","구립서울숲데이케어센터","127.0435772","37.5479311","SKT"
"성동구","복지시설","달마학교지역아동센터","127.0498506","37.5380203","SKT"
"성동구","복지시설","사과나무열림터지역아동센터","127.032011","37.55928495","LGU+"
"성동구","복지시설","서울시립게스트하우스","127.0576427","37.55408998","LGU+"
"성동구","복지시설","성동구다문화가족지원센터","127.0311496","37.565505","SKT"
"성동구","복지시설","성동종합사회복지관","127.0334426","37.57020778","SKT"
"성동구","복지시설","성동종합사회복지관","127.0336809","37.5703967","KT"
"성동구","복지시설","시립동부노인전문요양센터","127.0327814","37.56749642","SKT"
"성동구","복지시설","열린금호교육문화원","127.0198751","37.5527068","SKT"
"성동구","복지시설","옥수종합사회복지관","127.0128455","37.54057981","LGU+"
"성동구","복지시설","이든아이빌","127.0306868","37.56048003","LGU+"
"성동구","전통시장","금남시장 ","127.021352","37.54885","SKT"
"성동구","전통시장","금남시장 ","127.022144","37.548313","SKT"
"성동구","전통시장","마장축산시장2-1","127.041","37.57","SKT"
"성동구","전통시장","마장축산시장2-3","127.041","37.569","SKT"
"성동구","전통시장","마장축산시장2-4","127.039","37.57","SKT"
"성동구","전통시장","용답시장","127.052","37.563","SKT"
"성동구","전통시장","용답시장","127.054","37.565","SKT"
"성동구","전통시장","용답시장","127.055","37.564","SKT"
"성동구","전통시장","행당시장","127.032","37.561","SKT"
"성동구","주민센터","금호1가동 주민센터","127.0216354","37.5549008","성동구"
"성동구","주민센터","금호2,3가동 주민센터","127.020859","37.553188","성동구"
"성동구","주민센터","금호4가동 주민센터","127.02241","37.5471987","성동구"
"성동구","주민센터","마장동 주민센터","127.045388","37.566325","성동구"
"성동구","주민센터","사근동 주민센터","127.045875","37.561217","성동구"
"성동구","주민센터","성수1가1동 주민센터","127.04965","37.542108","성동구"
"성동구","주민센터","성수1가2동 주민센터","127.044263","37.546375","성동구"
"성동구","주민센터","성수2가1동 주민센터","127.0540659","37.5395907","성동구"
"성동구","주민센터","성수2가3동 주민센터","127.0552645","37.5482223","성동구"
"성동구","주민센터","송정동 주민센터","127.0696004","37.5545217","성동구"
"성동구","주민센터","옥수동 주민센터","127.013463","37.543717","성동구"
"성동구","주민센터","왕십리 도선동 주민센터","127.0255591","37.5677544","성동구"
"성동구","주민센터","왕십리2동 주민센터","127.0305133","37.5610827","성동구"
"성동구","주민센터","용답동 주민센센터","127.0555515","37.5640618","성동구"
